id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
39060,What's Up with Cinta?,id,"A popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate.",/gOiBEEK6C0ZB5r7SXt1zD1YV7rg.jpg,"[18, 10749]",4.432,2002-02-08,7.59,39
394496,What's Up with Cinta 2,id,"14 years after their budding romance in high school, Rangga and Cinta reunite in Yogyakarta to have their closure after Rangga had left Cinta with no explanation years prior.",/nN50NGt2yvIcoklrIzF1UIEF4TH.jpg,"[18, 10749]",2.921,2016-04-28,5.8,28
22421,The Rainbow Troops,id,A group of 10 students struggles with poverty and develop hopes for the future in Gantong Village on the farming and tin mining island of Belitung.,/pIkafUVOWa4LrInh0RF80KKBBeK.jpg,[18],1.6,2008-09-25,7.3,24
535077,Aruna & Her Palate,id,"An epidemiologist turns her nationwide bird flu investigation into a chance to sample local delicacies en route, with three friends along for the ride.",/6RrxQErJUeVH76YTP9DaceRarcQ.jpg,"[18, 10749]",2.907,2018-09-27,6.6,19
476781,Posesif,id,A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,/vHv1TRQ0K3MbXJHrcy65nTczuuu.jpg,[18],2.122,2017-10-26,7.3,13
138254,Postcards from the Zoo,id,"Little Lana was 3 years old when she was abandoned alone in the zoo. Raised by a giraffe trainer, the zoo is the only world she knows. Until one day, a charming magician arrives and Lana finds her love, for she is ready to leave the zoo. Lana embarks on journey, until one day, she decided to go back to the place where she was abandoned.",/8myhNNDqE2PgcewvyWG5FHYfHDA.jpg,[18],1.527,2012-07-20,6.0,11
447902,Behind the Mosquito Net,id,"A portrait of newly married couple, Nurlela and Hasan, who have to live at the house of Nurlelas’s father. They do not have enough money to find a place of their own. Nurlela's father constantly compares Hasan negatively to his rich son-in-law Bakri (August Melasz), causes a friction between the young couple.  Hasan and Nurlela fights when looking for their own way to be able to live independently. This situation makes them lie to each other, especially Hasan, who questions himself about his work and its environment. Hasan’s hard work to get off the family’s house eventually causes a misunderstanding. Nurlela almost commits suicide before the couple is able to trust each other again.",/vBar9JqSxmnpDbLZU38ec4OpEjp.jpg,[18],0.6,1983-01-01,7.5,2
437564,Badai Pasti Berlalu,id,"Siska, a young woman was heartbroken after her fiancé broke off their engagement. Unwilling to see his sister depressed, her brother Johnny introduced her to his friend Leo, who is known as a womanizer.",/AqDppNzZrZHiwOYEkMseVJzOLOr.jpg,"[10749, 10402]",0.672,1977-01-01,7.0,1
543178,Two Mementos,id,"Set in Bandang in early 1930s, story concerns a young man who joins the anti-Dutch freedom movement. When his best friend is shot by police, he vows to assassinate the chief of police who gave the order to fire.",/gpP7VdmEhFd3IjhMaKBIzy4jmKJ.jpg,[18],0.623,1985-01-01,5.0,1
395696,Crazy Modern Comedy,id,Two rookie detectives get caught up in a kooky domestic dispute when they land their first client: the owner of the boarding house where they reside.,/AcGT7KhU1JSUA1EAlNFy5j383L2.jpg,[35],1.924,2015-09-17,7.2,3
428509,Security Ugal-Ugalan,id,Journey of three losers security becomes hero in order to safe their boss daugther.,/ovfeqKBzUn90qaRzhvzX4s4yqat.jpg,[35],1.806,2017-01-19,4.2,3
405040,Warkop DKI Reborn: Jangkrik Boss! Part 1,id,"Dono, Kasino, and Indro returned to action in the midst of the hustle and bustle of Jakarta. They once again acted as personnels of a private institution named CHIIPS.",/d9JVFB2xEBI8Y68hFx0n2pYEfsY.jpg,"[35, 28, 12]",1.266,2016-10-08,6.4,10
877372,A World Without,id,"Founded by the power couple, Ali and Sofia Khan, The Light is a training center that claims to be a self-betterment organization, focused on helping youths take charge of their life for a brighter future. But when three best friends join this organization, they soon realize that dark shadows lurk behind The Light and must find a way to escape.",/tHQpySMoo1w5etYG8yKX1o1VSjp.jpg,"[9648, 53, 18]",4.836,2021-10-14,5.1,13
247414,The Gathering,id,"Between divorce, bad relationships and coming out as gay, a group of affluent friends realize that none of their lives are as easy as they seem.",/nN78WhBXmg3iymOP0l6urkYfhRe.jpg,"[35, 18]",1.778,2003-12-10,6.1,10
286239,The Gathering 2,id,"A group of friends reunites for a vacation amid nature, where they laugh about their shared history and bond over difficult truths.",/iNS0Bjl99oB6qNMhIpGsJgmBPpC.jpg,"[35, 18]",0.838,2011-12-01,6.6,7
265169,Winter Sleep,tr,"Aydin, a retired actor, owns a small hotel in central Anatolia with his young wife Nihal and his sister Necla, who is coping with her recent divorce. During the winter, snow covers the ground and boredom brings the return of old memories, pushing Aydin to flee…",/c4OKvnYOHlKdMvLh8DhoabtAwnR.jpg,[18],12.369,2014-06-13,7.594,504
74879,Once Upon a Time in Anatolia,tr,"In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected.",/jKnV5JDArGn6UyrI9HiYzs7Zykn.jpg,"[18, 80]",11.71,2011-09-23,7.495,433
418472,The Wild Pear Tree,tr,"Fresh out of university, a Turkish young man with literary aspirations returns to his home village, and to his father, a debt-ridden man with a gambling problem.",/9QNUj1e6MdyuRKxWg4v2riG97In.jpg,[18],8.442,2018-08-08,7.56,235
52556,The Road,tr,"When five Kurdish prisoners are granted one week's home leave, they find to their dismay that they face continued oppression outside of prison from their families, the culture, and the government.",/gdfwFYyhLhoMSlfXkNPyqIlmKoI.jpg,"[18, 10749]",7.544,1982-09-01,7.203,106
52104,Hope,tr,"After losing one of his horses in an accident, an illiterate horse cab driver sets out into the desert in a quest for a mythical lost treasure.",/2tPiQTXcdRanUcsvwB0RWmIgfdq.jpg,[18],2.359,1970-05-25,7.289,38
47680,The Wall,tr,"Produced, written and directed by Yılmaz Güney within his own personal experiences of capital offense, he dedicates Duvar to male teenagers aged 13 to 19 living behind the bars under diabolical treatments. These teenagers get barbaric corporal punishments, injurious harrows, tortures and sexual abuses just for taking the responsibility of their destiny on a wrong turn.",/sYbcNEInju85dGtGobmWAtKywHz.jpg,[18],2.597,1983-02-01,7.542,24
40794,Loose Cannons,it,"Tommaso is the youngest son of the Cantones, a large, traditional southern Italian family operating a pasta-making business since the 1960s. On a trip home from Rome, where he studies literature and lives with his boyfriend, Tommaso decides to tell his parents the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Antonio ruins his plans.",/gYSXvD0sB2MRXF5YreSWtdcW4Jv.jpg,"[35, 18, 10749]",11.518,2010-02-12,7.301,748
23550,His Secret Life,it,"When Antonia's husband Massimo is killed in a car accident, she accidentally discovers that he has been having a same-sex affair with a produce wholesaler named Michele.",/a0box9FWKJmFvZe7riVa6SebwsK.jpg,"[18, 10749]",9.79,2001-03-16,7.3,515
606952,The Goddess of Fortune,it,"Alessandro and Arturo have been together for over 15 years and, despite the feeling they still have for each other, their relationship is now at crisis. When Alessandro’s best friend, out of the blue, asks them to take care of her two kids for a few days, something changes in their daily routine and love will drive them to a crazy and unexpected turn in their life.",/j8ArEpu81pYN77zMcodSPvH3S0J.jpg,[18],10.493,2019-12-19,7.129,474
423646,In the Fade,de,"Katja's life collapses after the deaths of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",/n53oMPqwnZxnk07uR0wYcgfH9vB.jpg,"[18, 80]",9.712,2017-11-23,6.904,780
363,Head-On,de,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",/9L5BBJiXZss58EBcbw0l4holdzZ.jpg,"[18, 10749]",9.067,2004-03-11,7.452,508
12572,"New York, I Love You",en,"New York, I Love You delves into the intimate lives of New Yorkers as they grapple with, delight in and search for love. Journey from the Diamond District in the heart of Manhattan, through Chinatown and the Upper East Side, towards the Village, into Tribeca, and Brooklyn as lovers of all ages try to find romance in the Big Apple.",/85pnbEkyGi211Rq9DmnqbNX18aK.jpg,"[35, 18, 10749]",13.166,2008-09-06,5.911,500
44160,Honey,tr,"In the remote and undeveloped eastern Black Sea region, a six-year-old boy (Yusuf) wanders through the woods searching for his lost father, trying to make sense of his life.His father is a beekeeper whose bees have disappeared unexpectedly, threatening his livelihood. A bizarre accident kills the father.There is little dialogue or music in the film. The three main characters (Yusuf and his parents) are all fairly taciturn, and the soundtrack is filled out with the sounds of the forest and the creatures that live there.The environment is a recurring theme.",/f6SCtKpHRRTXcAiguX3zqbxvrU3.jpg,[18],4.754,2010-04-09,6.73,89
37586,Egg,tr,"Poet Yusuf (35-38) returns to his childhood hometown, which he hadn't visited for years, upon his mother's death. He is faced with a neglected, crumbling house. Ayla, a young girl (17-19) awaits him there. Yusuf has been unaware of the existence of this distant relation who had been living with his mother for five years; He stays by his dead mother's bedside for a while on the morning of his return...",/xcTlvAq4JPURVqmaVVWdIVSe33f.jpg,[18],2.837,2007-11-09,5.729,48
12471,Milk,tr,"A high school graduate, Yusuf could not pass the university entrance exam. Writing poetry is his greatest passion and some of his poems are being printed in various obscure literary journals. But neither these poems, nor the rapidly falling price of the milk they sell, are being of any benefit to Yusuf and Zehra's lives. When Yusuf finds out about Zehra's secret affair with the town's stationmaster he gets disconcerted. Will he find the way to cope with his anxiety for the unknown future, the rapid change that he is going through and the pain of taking a step into adulthood and leaving his youth behind",/ojeiS9uaD2E76LLWiPr8oOHeWLZ.jpg,[18],3.335,2008-09-01,6.022,46
5850,Times and Winds,tr,"In a small, poor village leaning over high rocky mountains, the villagers are simple and diligent people who struggle to cope with a harsh nature. They earn their living off the earth and a few animals they feed. Fathers always prefer one of their sons. Mothers command their daughters ruthlessly. Ömer, the son of the imam, wishes hopelessly for the death of his father. When he understands that wishful thinking does not have any concrete results, he begins to search for childish ways to kill his father. Yakup is in love with his teacher, and one day after seeing his father spying on the teacher he dreams too, like Ömer, of killing his father. Yıldız studies and tries to manage the household chores imposed by her mother. She learns with irritation about the secrets of the relationship between men and women.",/lD330Cd3vWV9P4TASFfooXwEnzR.jpg,[18],4.408,2006-09-29,7.326,46
43908,Kosmos,tr,"Kosmos is a thief and a miracle-worker. He appears one morning in a tiny, snowbound border village where he is welcomed with open arms – on account of arriving just in time to resuscitate a small boy who would otherwise have drowned.",/3vVT3FvGZ9l97cUUrDoQnqzdI9p.jpg,"[35, 18]",2.923,2009-10-14,6.8,41
37419,"Mommy, I'm Scared",tr,"In an apartment building where neighbors, friends, and family are living in close quarters, three male protagonists encounter three phases of manhood in Turkish society. Directors Reha Erdem's light touch and slyly amusing style do not miss the opportunity to illuminate some serious points in a strictly patriarchal society.",/s01elOPQ5E8WIeNlCW0OoOFLV36.jpg,[18],1.574,2006-03-17,6.833,30
257261,My Prostitute Love,tr,"Halil goes to a bar with his friends and meets Sabiha, a prostitute, and they fall in love. Two lovers want to escape their past and live together. However, Sabiha knows little about Halil's life, and she has to face some facts.",/d4KqrE0ryPlBPRgqn4vKnNz0COz.jpg,"[18, 10749]",3.754,1968-05-25,7.692,39
121737,L'Immortelle,fr,"A melancholy man meets a stunning, mysterious woman while he is traveling, and discovers she may or may not be involved in a prostitution ring. She disappears after their relationship lasts a few days, and though he searches for her, those around him pretend not to know who he is speaking of.",/hTqRHbwRI5kMdEoLE2WXIYDteiS.jpg,"[18, 9648]",4.158,1963-03-27,6.789,38
96049,The Bride,tr,The struggles of a migrant Anatolian family to adapt to and survive in the very different conditions of urban Istanbul.  A young woman moves with her husband and small child to her husband's family in Istanbul. Her son becomes ill and the doctor tells her that he will soon die if he doesn't get an operation. The family refuses to help her because they can't see anything wrong with the boy. What happens on a Eid morning becomes a breaking point for the family.,/3KBrtuQqjtKjFHyTQPy6bkYpKI8.jpg,"[18, 53]",1.932,1973-04-01,7.027,37
